,full_id,osm_id,Y,X,status,power,fast_charging,cost,brand,level,geometry
1501,n10978924908,10978924908,6367334.37293951,2134005.581213,available,480,True,0.55,Begum Energy,Level 3,POINT (6367334.37293951 2134005.581213)
1502,n10978936505,10978936505,6387518.70667943,2134166.53806474,unavailable,480,True,0.38,Tosuns Energy,Level 3,POINT (6387518.70667943 2134166.53806474)
1503,n10980457785,10980457785,6588005.30762921,2129101.08935153,unavailable,120,False,0.33,S4M3T Energy,Level 1,POINT (6588005.30762921 2129101.08935153)
1504,n10992629809,10992629809,6587005.24983927,2295439.79319141,available,120,True,0.47,Eticanium Energy,Level 1,POINT (6587005.24983927 2295439.79319141)
1505,n11005392162,11005392162,6516783.75741971,2116782.46336839,available,120,True,0.38,S4M3T Energy,Level 1,POINT (6516783.75741971 2116782.46336839)
1506,n11013507625,11013507625,6870952.73273621,1900037.79315961,unavailable,120,True,0.46,S4M3T Energy,Level 1,POINT (6870952.73273621 1900037.79315961)
1507,n11016489780,11016489780,6822201.75063646,2307342.67427228,unavailable,120,True,0.4,S4M3T Energy,Level 1,POINT (6822201.75063646 2307342.67427228)
1508,n11016705512,11016705512,6829382.92461443,2342963.96511046,unavailable,120,True,0.35,Eticanium Energy,Level 1,POINT (6829382.92461443 2342963.96511046)
1509,n11023548575,11023548575,7170236.84114043,1633844.84929316,available,120,True,0.69,Tosuns Energy,Level 1,POINT (7170236.84114043 1633844.84929316)
1510,n11028321861,11028321861,6838011.19783023,2338606.38590725,available,120,True,0.37,S4M3T Energy,Level 1,POINT (6838011.19783023 2338606.38590725)
1511,n11028321862,11028321862,6838037.33908575,2338773.62117827,unavailable,120,True,0.58,Tosuns Energy,Level 1,POINT (6838037.33908575 2338773.62117827)
1512,n11033967100,11033967100,6697912.5280737,2329771.26961756,available,120,True,0.52,Begum Energy,Level 1,POINT (6697912.5280737 2329771.26961756)
1513,n11033968564,11033968564,6694287.94796539,2348873.79442523,available,120,False,0.6,Tosuns Energy,Level 1,POINT (6694287.94796539 2348873.79442523)
1514,n11033990418,11033990418,6701387.04434699,2333117.39992742,available,120,True,0.26,Begum Energy,Level 1,POINT (6701387.04434699 2333117.39992742)
1515,n11033990419,11033990419,6700010.16577104,2337669.03126698,unavailable,480,False,0.69,Eticanium Energy,Level 3,POINT (6700010.16577104 2337669.03126698)
1516,n11035307993,11035307993,6459992.58403815,2231611.03394215,available,120,False,0.43,Begum Energy,Level 1,POINT (6459992.58403815 2231611.03394215)
1517,n11044075646,11044075646,6661161.33253013,2501382.02001362,unavailable,120,False,0.29,Tosuns Energy,Level 1,POINT (6661161.33253013 2501382.02001362)
1518,n11044075647,11044075647,6661132.51911938,2501419.79071685,unavailable,120,False,0.29,Eticanium Energy,Level 1,POINT (6661132.51911938 2501419.79071685)
1519,n11047854742,11047854742,6635018.31188855,1897699.60517914,unavailable,221,True,0.26,Tosuns Energy,Level 2,POINT (6635018.31188855 1897699.60517914)
1520,n11049390521,11049390521,6726871.08774366,2084643.68034825,available,120,False,0.26,Begum Energy,Level 1,POINT (6726871.08774366 2084643.68034825)
1521,n11054219302,11054219302,6492511.27018422,2116203.54635652,unavailable,120,False,0.59,Tosuns Energy,Level 1,POINT (6492511.27018422 2116203.54635652)
1522,n11054340862,11054340862,7072974.63147333,2086939.68937365,unavailable,120,True,0.42,Eticanium Energy,Level 1,POINT (7072974.63147333 2086939.68937365)
1523,n11056291898,11056291898,6367583.79846241,2239587.20904088,unavailable,480,True,0.24,S4M3T Energy,Level 3,POINT (6367583.79846241 2239587.20904088)
1524,n11056753269,11056753269,6874172.88310881,1901793.37945306,unavailable,120,False,0.37,Begum Energy,Level 1,POINT (6874172.88310881 1901793.37945306)
1525,n11061730570,11061730570,6844665.70786754,2338339.41950443,unavailable,235,True,0.38,Begum Energy,Level 2,POINT (6844665.70786754 2338339.41950443)
1526,n11063425616,11063425616,6358160.07415779,2302272.78391139,unavailable,231,False,0.65,S4M3T Energy,Level 2,POINT (6358160.07415779 2302272.78391139)
1527,n11064401608,11064401608,6445458.72003377,2230626.41304608,available,480,True,0.5,Tosuns Energy,Level 3,POINT (6445458.72003377 2230626.41304608)
1528,n11071221081,11071221081,6993393.07886811,2072259.08643487,unavailable,227,False,0.62,Begum Energy,Level 2,POINT (6993393.07886811 2072259.08643487)
1529,n11072092221,11072092221,6449902.37717383,2227611.56954083,available,235,True,0.66,S4M3T Energy,Level 2,POINT (6449902.37717383 2227611.56954083)
1530,n11074787018,11074787018,6407953.41620197,2129190.21173586,available,120,True,0.39,S4M3T Energy,Level 1,POINT (6407953.41620197 2129190.21173586)
1531,n11078503250,11078503250,6393870.93392848,2423481.04110666,unavailable,224,True,0.29,Begum Energy,Level 2,POINT (6393870.93392848 2423481.04110666)
1532,n11078569484,11078569484,6814157.08125638,2137104.28169067,unavailable,215,True,0.35,Begum Energy,Level 2,POINT (6814157.08125638 2137104.28169067)
1533,n11079421304,11079421304,7058164.71266527,1637085.58230913,unavailable,120,False,0.54,S4M3T Energy,Level 1,POINT (7058164.71266527 1637085.58230913)
1534,n11079456005,11079456005,7058178.36240468,1637079.3372857,unavailable,480,False,0.38,Eticanium Energy,Level 3,POINT (7058178.36240468 1637079.3372857)
1535,n11084302860,11084302860,6401700.67802831,2119605.0247172,available,480,False,0.55,Tosuns Energy,Level 3,POINT (6401700.67802831 2119605.0247172)
1536,n11084320172,11084320172,6408195.98743895,2117187.47707175,available,120,True,0.69,S4M3T Energy,Level 1,POINT (6408195.98743895 2117187.47707175)
1537,n11084343740,11084343740,6363704.77531456,2319659.39669212,available,120,False,0.5,Eticanium Energy,Level 1,POINT (6363704.77531456 2319659.39669212)
1538,n11084406724,11084406724,6383119.52263523,2103252.81490882,unavailable,120,True,0.33,Tosuns Energy,Level 1,POINT (6383119.52263523 2103252.81490882)
1539,n11085185488,11085185488,6587177.65156261,1809502.93147158,unavailable,120,True,0.68,Begum Energy,Level 1,POINT (6587177.65156261 1809502.93147158)
1540,n11085219272,11085219272,6385789.75142395,2524400.24130579,unavailable,120,False,0.48,S4M3T Energy,Level 1,POINT (6385789.75142395 2524400.24130579)
1541,n11091145556,11091145556,6345183.22224149,2111673.03232437,unavailable,228,True,0.32,Eticanium Energy,Level 2,POINT (6345183.22224149 2111673.03232437)
1542,n11099641278,11099641278,6702348.73061416,2346311.64276124,unavailable,120,True,0.57,Tosuns Energy,Level 1,POINT (6702348.73061416 2346311.64276124)
1543,n11101009949,11101009949,6380259.16690041,2306187.94606233,unavailable,120,False,0.39,S4M3T Energy,Level 1,POINT (6380259.16690041 2306187.94606233)
1544,n11101384494,11101384494,6600028.97250411,2298303.6763352,available,480,True,0.43,S4M3T Energy,Level 3,POINT (6600028.97250411 2298303.6763352)
1545,n11101384500,11101384500,6598788.10283318,2296397.5192985,unavailable,223,False,0.43,Eticanium Energy,Level 2,POINT (6598788.10283318 2296397.5192985)
1546,n11101384501,11101384501,6598783.93968903,2296395.60460326,unavailable,480,True,0.33,S4M3T Energy,Level 3,POINT (6598783.93968903 2296395.60460326)
1547,n11101632746,11101632746,6462950.5675924,2218637.40407519,available,480,True,0.38,Begum Energy,Level 3,POINT (6462950.5675924 2218637.40407519)
1548,n11105852029,11105852029,6407676.40987805,2129585.17328919,unavailable,120,False,0.49,Eticanium Energy,Level 1,POINT (6407676.40987805 2129585.17328919)
1549,n11105902709,11105902709,6398828.67641085,2114323.31562923,available,120,False,0.32,Begum Energy,Level 1,POINT (6398828.67641085 2114323.31562923)
1550,n11109849876,11109849876,6869843.72451112,1874721.29192442,available,221,False,0.42,S4M3T Energy,Level 2,POINT (6869843.72451112 1874721.29192442)
1551,n11115716412,11115716412,7148293.57322484,2043307.40270003,unavailable,120,True,0.41,Tosuns Energy,Level 1,POINT (7148293.57322484 2043307.40270003)
1552,n11130735287,11130735287,7053207.2817906,1630654.38815923,available,480,False,0.41,Begum Energy,Level 3,POINT (7053207.2817906 1630654.38815923)
1553,n11132430479,11132430479,6464142.29956536,2218470.72540162,available,480,False,0.64,S4M3T Energy,Level 3,POINT (6464142.29956536 2218470.72540162)
1554,n11134723332,11134723332,6457469.38768627,2474749.65560556,available,220,True,0.28,Eticanium Energy,Level 2,POINT (6457469.38768627 2474749.65560556)
1555,n11134754759,11134754759,6463242.32838302,2395648.34089327,available,120,False,0.28,Tosuns Energy,Level 1,POINT (6463242.32838302 2395648.34089327)
1556,n11134777450,11134777450,6435824.60978753,2523312.16007498,unavailable,120,True,0.26,Tosuns Energy,Level 1,POINT (6435824.60978753 2523312.16007498)
1557,n11134801173,11134801173,6410396.93091642,2529452.63224273,available,120,False,0.23,Eticanium Energy,Level 1,POINT (6410396.93091642 2529452.63224273)
1558,n11134839555,11134839555,6349145.78563622,2512474.42840982,unavailable,120,False,0.61,S4M3T Energy,Level 1,POINT (6349145.78563622 2512474.42840982)
1559,n11134849731,11134849731,6347468.31747375,2475409.51301919,available,120,True,0.44,S4M3T Energy,Level 1,POINT (6347468.31747375 2475409.51301919)
1560,n11134849740,11134849740,6499739.48105957,2386891.34862222,available,212,True,0.25,Begum Energy,Level 2,POINT (6499739.48105957 2386891.34862222)
1561,n11134870029,11134870029,6545533.15034452,2456356.03557917,unavailable,480,True,0.58,Begum Energy,Level 3,POINT (6545533.15034452 2456356.03557917)
1562,n11134870757,11134870757,6384808.88503092,2425263.86727951,available,225,False,0.59,S4M3T Energy,Level 2,POINT (6384808.88503092 2425263.86727951)
1563,n11135255882,11135255882,7228138.36883297,2068467.95646057,available,120,False,0.59,Eticanium Energy,Level 1,POINT (7228138.36883297 2068467.95646057)
1564,n11136178869,11136178869,6496854.7167354,2078616.45349848,available,480,True,0.31,Begum Energy,Level 3,POINT (6496854.7167354 2078616.45349848)
1565,n11136193622,11136193622,6496860.98937354,2078585.50668004,unavailable,480,False,0.42,Eticanium Energy,Level 3,POINT (6496860.98937354 2078585.50668004)
1566,n11142365704,11142365704,6879993.95767297,1868617.75556371,unavailable,238,True,0.6,Tosuns Energy,Level 2,POINT (6879993.95767297 1868617.75556371)
1567,n11145818520,11145818520,7313240.62247176,1954391.33791517,unavailable,120,False,0.59,Begum Energy,Level 1,POINT (7313240.62247176 1954391.33791517)
1568,n11149495101,11149495101,7019262.40615326,2000279.99274353,unavailable,120,False,0.49,Eticanium Energy,Level 1,POINT (7019262.40615326 2000279.99274353)
1569,n11150196431,11150196431,7199857.15324092,1714261.83793519,available,120,True,0.53,S4M3T Energy,Level 1,POINT (7199857.15324092 1714261.83793519)
1570,n11150539716,11150539716,6833124.57921581,2337604.0095524,available,227,True,0.6,Eticanium Energy,Level 2,POINT (6833124.57921581 2337604.0095524)
1571,n11150539721,11150539721,6833021.8756636,2337507.25065101,available,120,False,0.43,Eticanium Energy,Level 1,POINT (6833021.8756636 2337507.25065101)
1572,n11151284494,11151284494,6832063.32981126,2337255.59067817,available,120,False,0.49,Begum Energy,Level 1,POINT (6832063.32981126 2337255.59067817)
1573,n11157966444,11157966444,6846319.40510186,2337964.09470927,available,120,True,0.67,Eticanium Energy,Level 1,POINT (6846319.40510186 2337964.09470927)
1574,n11157966445,11157966445,6846440.08134093,2338168.08767615,unavailable,120,False,0.59,Eticanium Energy,Level 1,POINT (6846440.08134093 2338168.08767615)
1575,n11157966446,11157966446,6860839.24275681,2331270.7320266,unavailable,480,True,0.26,Eticanium Energy,Level 3,POINT (6860839.24275681 2331270.7320266)
1576,n11157966447,11157966447,6860806.39625026,2331268.63922017,available,480,False,0.3,Eticanium Energy,Level 3,POINT (6860806.39625026 2331268.63922017)
1577,n11157966448,11157966448,6849507.32963446,2329343.62466173,available,120,False,0.27,Tosuns Energy,Level 1,POINT (6849507.32963446 2329343.62466173)
1578,n11157966449,11157966449,6849532.39844332,2329322.52961823,available,227,True,0.2,Begum Energy,Level 2,POINT (6849532.39844332 2329322.52961823)
1579,n11157966450,11157966450,6849525.94021588,2329351.29457465,available,480,False,0.67,Eticanium Energy,Level 3,POINT (6849525.94021588 2329351.29457465)
1580,n11157966451,11157966451,6849550.95450588,2329329.72085733,available,120,True,0.27,Begum Energy,Level 1,POINT (6849550.95450588 2329329.72085733)
1581,n11157966452,11157966452,6844186.95591377,2340028.65938137,available,480,True,0.59,Tosuns Energy,Level 3,POINT (6844186.95591377 2340028.65938137)
1582,n11157966453,11157966453,6844183.9743706,2340014.25463926,available,120,True,0.37,S4M3T Energy,Level 1,POINT (6844183.9743706 2340014.25463926)
1583,n11157966454,11157966454,6844211.97183155,2339998.75896614,available,480,False,0.39,S4M3T Energy,Level 3,POINT (6844211.97183155 2339998.75896614)
1584,n11157966455,11157966455,6837759.39956479,2333663.66693264,unavailable,120,True,0.7,Eticanium Energy,Level 1,POINT (6837759.39956479 2333663.66693264)
1585,n11157966456,11157966456,6837775.18554657,2333634.72386504,available,120,False,0.5,Begum Energy,Level 1,POINT (6837775.18554657 2333634.72386504)
1586,n11157966457,11157966457,6830502.11728013,2347058.6522042,available,480,True,0.69,Begum Energy,Level 3,POINT (6830502.11728013 2347058.6522042)
1587,n11157966458,11157966458,6830533.84240079,2347079.39102534,unavailable,480,False,0.32,S4M3T Energy,Level 3,POINT (6830533.84240079 2347079.39102534)
1588,n11157966459,11157966459,6830570.57690673,2347076.57464222,available,120,False,0.31,S4M3T Energy,Level 1,POINT (6830570.57690673 2347076.57464222)
1589,n11157966460,11157966460,6830535.82068761,2347055.80242524,available,120,True,0.49,Tosuns Energy,Level 1,POINT (6830535.82068761 2347055.80242524)
1590,n11157966461,11157966461,6830599.83395491,2347032.99306158,unavailable,120,True,0.67,Begum Energy,Level 1,POINT (6830599.83395491 2347032.99306158)
1591,n11157966462,11157966462,6830566.9470074,2347035.57567376,available,120,False,0.4,Eticanium Energy,Level 1,POINT (6830566.9470074 2347035.57567376)
1592,n11157966463,11157966463,6842505.55866159,2350799.95557443,unavailable,211,True,0.59,Tosuns Energy,Level 2,POINT (6842505.55866159 2350799.95557443)
1593,n11157966464,11157966464,6816310.52999524,2351430.1797396,available,480,True,0.56,Tosuns Energy,Level 3,POINT (6816310.52999524 2351430.1797396)
1594,n11159481672,11159481672,6844489.87917065,2338246.22282674,unavailable,239,True,0.54,Begum Energy,Level 2,POINT (6844489.87917065 2338246.22282674)
1595,n11160773481,11160773481,6861408.31197612,1624219.48707028,unavailable,120,True,0.51,S4M3T Energy,Level 1,POINT (6861408.31197612 1624219.48707028)
1596,n11161113967,11161113967,6789760.28896333,1732288.76042696,available,120,True,0.68,Begum Energy,Level 1,POINT (6789760.28896333 1732288.76042696)
1597,n11161113968,11161113968,6789771.53919949,1732242.25114371,unavailable,480,False,0.69,Begum Energy,Level 3,POINT (6789771.53919949 1732242.25114371)
1598,n11164419034,11164419034,6838621.37025356,2331913.78019712,available,480,False,0.32,Tosuns Energy,Level 3,POINT (6838621.37025356 2331913.78019712)
1599,n11164835405,11164835405,6454244.6236502,2220894.02826475,available,218,True,0.55,Eticanium Energy,Level 2,POINT (6454244.6236502 2220894.02826475)
1600,n11165913100,11165913100,6958145.66766657,2188809.34651713,unavailable,120,True,0.26,Eticanium Energy,Level 1,POINT (6958145.66766657 2188809.34651713)
1601,n11174965183,11174965183,6497486.01186392,2078525.76150933,available,120,True,0.7,S4M3T Energy,Level 1,POINT (6497486.01186392 2078525.76150933)
1602,n11180636423,11180636423,6408347.22954168,2116749.7354381,unavailable,480,True,0.44,Tosuns Energy,Level 3,POINT (6408347.22954168 2116749.7354381)
1603,n11181163186,11181163186,6873047.92266083,1899163.67912205,available,120,True,0.58,Tosuns Energy,Level 1,POINT (6873047.92266083 1899163.67912205)
1604,n11181463545,11181463545,6567441.27576389,2035543.11312008,unavailable,120,False,0.24,S4M3T Energy,Level 1,POINT (6567441.27576389 2035543.11312008)
1605,n11181999184,11181999184,6293377.47435549,2521954.29605823,available,120,False,0.49,Eticanium Energy,Level 1,POINT (6293377.47435549 2521954.29605823)
1606,n11185879869,11185879869,6344120.75024202,2251797.97756938,unavailable,120,False,0.68,Tosuns Energy,Level 1,POINT (6344120.75024202 2251797.97756938)
1607,n11187521247,11187521247,6470970.38440118,2161213.76795108,available,239,False,0.23,Eticanium Energy,Level 2,POINT (6470970.38440118 2161213.76795108)
1608,n11202038430,11202038430,6832408.91312923,2337390.96631092,unavailable,480,True,0.57,Begum Energy,Level 3,POINT (6832408.91312923 2337390.96631092)
1609,n11202222158,11202222158,6390755.83117106,2423911.43565391,unavailable,480,False,0.38,Tosuns Energy,Level 3,POINT (6390755.83117106 2423911.43565391)
